id,site,url
89,https://yandex.ru/,https://yandex.ru/news/story/Myasnikov_nazval_preimushhestva_sovetskoj_kukhni--8e9b51ec8b82b03f0f190209a49d2c5e?lang=ru&rubric=index&fan=1&stid=a-3TEOPEMv5ZRtnbXgIp&t=1617525449&tt=true&persistent_id=139268075
90,https://yandex.ru/,https://yandex.ru/news/story/Avangard_obygral_Ak_Bars_vpervom_matche_finalnoj_serii_Vostochnoj_konferencii_KKHL--0943b5424b699afbad7ae8af5b8c044b?lang=ru&rubric=index&fan=1&stid=sVJLAnxufNnGXD8Asj13&t=1617525449&tt=true&persistent_id=139248772
91,https://yandex.ru/,https://yandex.ru/news/story/Sobyanin_soobshhil_orekordakh_popassazhiropotoku_naMCK--7f38bbeda100cd4a560411c42a0c60ad?lang=ru&rubric=index&fan=1&stid=aB139WGioZjhKGl2iwl8&t=1617525449&tt=true&persistent_id=139307775
92,https://yandex.ru/,https://yandex.ru/news/story/VKrasnoyarske_avarijno_sel_letevshij_izTokio_vo_Frankfurt_samolyot--f74e7a59a20e4418803f6216a2b75034?lang=ru&rubric=index&fan=1&stid=RYGSyBUtzm1lmsD7Au_C&t=1617525449&tt=true&persistent_id=139300651
93,https://yandex.ru/,https://yandex.ru/news/story/Larisa_Kuklina_pobedila_vmass-starte_nachempionate_Rossii_pobiatlonu--798e6f79a71170b4622b477400cf2060?lang=ru&rubric=index&fan=1&stid=M36yTtOvzuYZjUCgM8lk&t=1617525449&tt=true&persistent_id=139312866
94,https://yandex.ru/,https://yandex.ru/promo/news/index
95,https://yandex.ru/,https://yandex.ru/support/news/info-for-mass-media.html
96,https://yandex.ru/,https://yandex.ru/news/smi
97,https://yandex.ru/,https://yandex.ru/legal/news_termsofuse/
98,https://yandex.ru/,https://yandex.ru/adv/
99,https://yandex.ru/,https://yandex.ru/support/news/troubleshooting/feedback.html
100,https://yandex.ru/,https://yandex.ru/news/top
101,https://yandex.ru/,https://yandex.ru/support/news/
102,https://yandex.ru/,https://yandex.ru/pogoda/moscow?via=hnav
103,https://yandex.ru/,https://yandex.ru/support/common/browsers-settings/browsers-java-js-settings.xml
104,https://yandex.ru/,https://yandex.ru/pogoda/moscow/month/?via=hnav
105,https://yandex.ru/,https://yandex.ru/pogoda/213?lat=55.753215&lon=37.622504
106,https://yandex.ru/,https://yandex.ru/pogoda/202?lat=40.71598&lon=-74.002881
107,https://yandex.ru/,https://yandex.ru/pogoda/moscow/maps/nowcast?via=hnav
108,https://yandex.ru/,https://yandex.ru/pogoda/10393?lat=51.507351&lon=-0.12766
109,https://yandex.ru/,https://yandex.ru/pogoda/region/225?via=brd
110,https://yandex.ru/,https://yandex.ru/pogoda/region/1?via=brd
111,https://yandex.ru/,https://yandex.ru/pogoda/10636?lat=35.682272&lon=139.753137
112,https://yandex.ru/,https://yandex.ru/pogoda/10145?lat=-33.873603&lon=151.211858
113,https://yandex.ru/,https://yandex.ru/pogoda/moscow/details?via=mf#4
114,https://yandex.ru/,https://yandex.ru/pogoda/moscow/maps/nowcast?via=mmapwb
115,https://yandex.ru/,https://yandex.ru//yandex.ru/support/time/
116,https://yandex.ru/,https://yandex.ru/pogoda/moscow/maps/nowcast?via=mmapw
117,https://yandex.ru/,https://yandex.ru//yandex.ru/legal/rules/
118,https://yandex.ru/,https://yandex.ru/pogoda/moscow/maps/temperature?via=mmapw
119,https://yandex.ru/,https://yandex.ru/pogoda/moscow/maps/wind?via=mmapw
120,https://yandex.ru/,https://yandex.ru/pogoda/moscow/maps/pressure?via=mmapw
121,https://yandex.ru/,https://yandex.ru/pogoda/moscow/details?via=ms
122,https://yandex.ru/,https://yandex.ru/pogoda/moscow/month/?via=ms
123,https://yandex.ru/,https://yandex.ru/pogoda/moscow/month/april?via=ms
124,https://yandex.ru/,https://yandex.ru/pogoda/moscow/details?via=ms#4
125,https://yandex.ru/,https://yandex.ru/pogoda/moscow/details?via=ms#5
126,https://yandex.ru/,https://yandex.ru/pogoda/moscow/details?via=ms#6
127,https://yandex.ru/,https://yandex.ru/pogoda/moscow/details?via=ms#7
128,https://yandex.ru/,https://yandex.ru/pogoda/moscow/details?via=ms#8
129,https://yandex.ru/,https://yandex.ru/pogoda/moscow/details?via=ms#9
130,https://yandex.ru/,https://yandex.ru/pogoda/moscow/details?via=ms#10
131,https://yandex.ru/,https://yandex.ru/company
132,https://yandex.ru/,https://yandex.ru/pogoda/moscow/details?via=ms#11
133,https://yandex.ru/,https://yandex.ru/pogoda/moscow/details?via=ms#12
